datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,count_hat,dataset_type
2011-02-09 11:00:00,1,0,1,2,5.74,7.575,43,11.0014,1.0,40.0,41.0,58.935176849365234,train
2011-02-09 12:00:00,1,0,1,2,7.38,9.09,40,15.0013,4.0,57.0,61.0,74.63790130615234,train
2011-02-09 13:00:00,1,0,1,1,7.38,8.335,40,16.9979,2.0,67.0,69.0,73.395751953125,train
2011-02-09 14:00:00,1,0,1,1,8.2,9.09,34,19.9995,2.0,56.0,58.0,89.65476989746094,train
2011-02-09 15:00:00,1,0,1,2,8.2,9.09,34,19.0012,3.0,61.0,64.0,83.80061340332031,train
2011-02-09 16:00:00,1,0,1,2,8.2,9.85,37,16.9979,7.0,72.0,79.0,84.49329376220703,train
2011-02-09 17:00:00,1,0,1,2,8.2,9.85,34,16.9979,9.0,157.0,166.0,98.63206481933594,train
2011-02-09 18:00:00,1,0,1,2,7.38,8.335,47,19.9995,2.0,168.0,170.0,85.2754898071289,train
2011-02-09 19:00:00,1,0,1,3,5.74,6.06,86,16.9979,1.0,87.0,88.0,43.55274963378906,train
2011-02-09 20:00:00,1,0,1,3,5.74,7.575,86,11.0014,0.0,84.0,84.0,41.15648651123047,train
2011-02-09 21:00:00,1,0,1,2,5.74,7.575,86,11.0014,0.0,83.0,83.0,66.52799987792969,train
2011-02-09 22:00:00,1,0,1,3,6.56,8.335,80,11.0014,4.0,42.0,46.0,44.51429748535156,train
2011-02-09 23:00:00,1,0,1,3,6.56,7.575,80,12.998,0.0,37.0,37.0,38.48239517211914,train
2011-02-10 00:00:00,1,0,1,3,5.74,6.82,86,12.998,0.0,16.0,16.0,37.81781005859375,train
2011-02-10 01:00:00,1,0,1,3,5.74,7.575,80,8.9981,0.0,7.0,7.0,34.091556549072266,train
2011-02-10 02:00:00,1,0,1,3,5.74,7.575,80,8.9981,0.0,3.0,3.0,34.091556549072266,train
2011-02-10 04:00:00,1,0,1,2,5.74,6.82,59,15.0013,0.0,1.0,1.0,53.731163024902344,train
2011-02-10 05:00:00,1,0,1,2,4.92,6.06,50,15.0013,0.0,6.0,6.0,51.161521911621094,train
2011-02-10 06:00:00,1,0,1,2,4.92,6.06,54,19.0012,0.0,26.0,26.0,59.82536315917969,train
2011-02-10 07:00:00,1,0,1,1,4.1,3.79,50,27.9993,0.0,99.0,99.0,70.43524932861328,train
2011-02-10 08:00:00,1,0,1,1,4.1,3.79,49,22.0028,5.0,173.0,178.0,74.24433898925781,train
2011-02-10 09:00:00,1,0,1,1,4.92,5.305,42,23.9994,1.0,121.0,122.0,59.4592170715332,train
2011-02-10 10:00:00,1,0,1,1,4.92,5.305,42,19.9995,1.0,34.0,35.0,55.344810485839844,train
2011-02-10 11:00:00,1,0,1,1,5.74,6.06,39,23.9994,1.0,44.0,45.0,71.61885070800781,train
2011-02-10 12:00:00,1,0,1,1,6.56,6.82,34,26.0027,4.0,65.0,69.0,77.18978881835938,train
2011-02-10 13:00:00,1,0,1,1,7.38,8.335,29,19.9995,3.0,59.0,62.0,77.60067749023438,train
2011-02-10 14:00:00,1,0,1,1,8.2,9.09,27,19.0012,6.0,42.0,48.0,84.71227264404297,train
2011-02-10 15:00:00,1,0,1,1,8.2,9.85,25,16.9979,0.0,50.0,50.0,87.72881317138672,train
2011-02-10 16:00:00,1,0,1,1,8.2,9.09,27,19.9995,4.0,76.0,80.0,89.65739440917969,train
2011-02-10 17:00:00,1,0,1,1,7.38,9.09,26,12.998,6.0,159.0,165.0,107.9903335571289,train
2011-02-10 18:00:00,1,0,1,1,6.56,9.09,28,8.9981,3.0,157.0,160.0,109.90229034423828,train
2011-02-10 19:00:00,1,0,1,1,5.74,8.335,28,7.0015,2.0,110.0,112.0,93.65775299072266,train
2011-02-10 20:00:00,1,0,1,1,5.74,9.09,31,6.0032,4.0,93.0,97.0,85.4386978149414,train
2011-02-10 21:00:00,1,0,1,1,5.74,10.605,39,0.0,2.0,70.0,72.0,79.8895034790039,train
2011-02-10 22:00:00,1,0,1,1,4.92,9.85,39,0.0,4.0,47.0,51.0,75.78541564941406,train
2011-02-10 23:00:00,1,0,1,1,4.92,7.575,42,7.0015,1.0,33.0,34.0,63.79730987548828,train
2011-02-11 00:00:00,1,0,1,1,4.1,6.82,49,7.0015,2.0,12.0,14.0,49.99641036987305,train
2011-02-11 01:00:00,1,0,1,1,4.1,6.82,54,6.0032,1.0,6.0,7.0,34.466285705566406,train
2011-02-11 02:00:00,1,0,1,1,4.1,6.82,54,6.0032,0.0,3.0,3.0,34.466285705566406,train
2011-02-11 05:00:00,1,0,1,1,3.28,6.06,63,6.0032,0.0,4.0,4.0,28.55881690979004,train
2011-02-11 06:00:00,1,0,1,1,4.1,9.09,68,0.0,1.0,23.0,24.0,41.63783264160156,train
2011-02-11 07:00:00,1,0,1,1,3.28,8.335,73,0.0,1.0,73.0,74.0,54.89519119262695,train
2011-02-11 08:00:00,1,0,1,1,4.1,6.06,74,11.0014,4.0,212.0,216.0,77.13867950439453,train
2011-02-11 09:00:00,1,0,1,1,4.92,6.06,74,15.0013,8.0,132.0,140.0,71.2909927368164,train
2011-02-11 10:00:00,1,0,1,1,5.74,6.82,69,12.998,5.0,39.0,44.0,55.41537094116211,train
2011-02-11 11:00:00,1,0,1,1,9.02,11.365,47,8.9981,12.0,52.0,64.0,80.30867004394531,train
2011-02-11 12:00:00,1,0,1,1,9.02,11.365,47,8.9981,7.0,64.0,71.0,80.30867004394531,train
2011-02-11 13:00:00,1,0,1,1,9.84,11.365,35,12.998,21.0,89.0,110.0,114.37964630126953,train
2011-02-11 14:00:00,1,0,1,1,12.3,14.395,26,16.9979,17.0,67.0,84.0,121.7306900024414,train
2011-02-11 15:00:00,1,0,1,1,13.12,15.91,21,11.0014,12.0,62.0,74.0,130.09889221191406,train
2011-02-11 16:00:00,1,0,1,1,12.3,14.395,28,12.998,14.0,111.0,125.0,119.60115814208984,train
2011-02-11 17:00:00,1,0,1,1,12.3,16.665,24,0.0,18.0,193.0,211.0,156.08494567871094,train
2011-02-11 18:00:00,1,0,1,1,11.48,15.91,28,0.0,9.0,165.0,174.0,139.03884887695312,train
2011-02-11 19:00:00,1,0,1,1,10.66,15.15,33,0.0,7.0,94.0,101.0,120.19324493408203,train
2011-02-11 20:00:00,1,0,1,1,9.02,11.365,55,8.9981,2.0,61.0,63.0,85.20745086669922,train
2011-02-11 21:00:00,1,0,1,1,8.2,10.605,59,8.9981,1.0,46.0,47.0,81.0938491821289,train
2011-02-11 22:00:00,1,0,1,1,8.2,11.365,64,6.0032,2.0,41.0,43.0,49.173828125,train
2011-02-11 23:00:00,1,0,1,1,7.38,12.12,69,0.0,5.0,48.0,53.0,44.69887161254883,train
2011-02-12 00:00:00,1,0,0,1,6.56,9.85,69,6.0032,3.0,27.0,30.0,19.803409576416016,train
2011-02-12 01:00:00,1,0,0,1,5.74,10.605,86,0.0,2.0,22.0,24.0,18.02389907836914,train
2011-02-12 02:00:00,1,0,0,1,5.74,10.605,80,0.0,2.0,13.0,15.0,14.472990036010742,train
2011-02-12 03:00:00,1,0,0,1,4.92,9.85,80,0.0,3.0,7.0,10.0,12.460062026977539,train
2011-02-12 04:00:00,1,0,0,1,4.92,8.335,74,6.0032,0.0,4.0,4.0,9.019391059875488,train
2011-02-12 05:00:00,1,0,0,1,4.92,8.335,74,6.0032,0.0,1.0,1.0,9.019391059875488,train
2011-02-12 06:00:00,1,0,0,1,4.92,6.82,93,12.998,1.0,1.0,2.0,9.991449356079102,train
2011-02-12 07:00:00,1,0,0,1,4.92,7.575,80,7.0015,2.0,9.0,11.0,20.787368774414062,train
2011-02-12 08:00:00,1,0,0,1,5.74,7.575,86,8.9981,2.0,28.0,30.0,27.18084716796875,train
2011-02-12 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,5.0,38.0,43.0,28.503965377807617,train
2011-02-12 10:00:00,1,0,0,1,9.02,10.605,41,16.9979,13.0,71.0,84.0,88.90969848632812,train
2011-02-12 11:00:00,1,0,0,1,12.3,13.635,28,22.0028,30.0,84.0,114.0,133.27354431152344,train
2011-02-12 12:00:00,1,0,0,1,12.3,13.635,39,31.0009,27.0,93.0,120.0,122.3507080078125,train
2011-02-12 13:00:00,1,0,0,1,12.3,13.635,39,27.9993,32.0,103.0,135.0,120.77944946289062,train
2011-02-12 14:00:00,1,0,0,1,13.94,15.91,31,19.0012,30.0,90.0,120.0,176.6483612060547,train
2011-02-12 15:00:00,1,0,0,1,13.94,15.15,29,27.9993,47.0,127.0,174.0,150.29278564453125,train
2011-02-12 16:00:00,1,0,0,1,13.94,15.15,29,27.9993,42.0,103.0,145.0,150.29278564453125,train
2011-02-12 17:00:00,1,0,0,1,13.12,14.395,31,35.0008,24.0,113.0,137.0,152.23922729492188,train
2011-02-12 18:00:00,1,0,0,1,11.48,12.88,38,22.0028,4.0,60.0,64.0,106.44798278808594,train
2011-02-12 19:00:00,1,0,0,1,11.48,13.635,38,11.0014,2.0,39.0,41.0,97.08733367919922,train
2011-02-12 20:00:00,1,0,0,1,10.66,12.88,41,15.0013,1.0,39.0,40.0,86.60737609863281,train
2011-02-12 21:00:00,1,0,0,1,10.66,15.15,41,0.0,9.0,42.0,51.0,87.88394927978516,train
2011-02-12 22:00:00,1,0,0,1,9.84,12.88,44,6.0032,6.0,39.0,45.0,67.70671844482422,train
2011-02-12 23:00:00,1,0,0,1,9.02,11.365,51,8.9981,1.0,31.0,32.0,46.95586013793945,train
2011-02-13 00:00:00,1,0,0,1,8.2,11.365,64,7.0015,5.0,34.0,39.0,30.633438110351562,train
2011-02-13 01:00:00,1,0,0,1,8.2,11.365,59,6.0032,1.0,23.0,24.0,26.57111358642578,train
2011-02-13 02:00:00,1,0,0,2,8.2,11.365,75,6.0032,1.0,19.0,20.0,43.23809814453125,train
2011-02-13 03:00:00,1,0,0,2,8.2,11.365,69,7.0015,4.0,8.0,12.0,43.438453674316406,train
2011-02-13 04:00:00,1,0,0,2,8.2,10.605,69,11.0014,0.0,2.0,2.0,43.205997467041016,train
2011-02-13 06:00:00,1,0,0,2,8.2,10.605,69,8.9981,2.0,3.0,5.0,41.26140594482422,train
2011-02-13 07:00:00,1,0,0,2,9.02,13.635,55,0.0,0.0,3.0,3.0,28.895793914794922,train
2011-02-13 08:00:00,1,0,0,2,9.02,11.365,64,12.998,1.0,11.0,12.0,53.075218200683594,train
2011-02-13 09:00:00,1,0,0,2,9.84,11.365,60,15.0013,12.0,35.0,47.0,69.02605438232422,train
2011-02-13 10:00:00,1,0,0,1,12.3,13.635,45,22.0028,19.0,86.0,105.0,114.02421569824219,train
2011-02-13 11:00:00,1,0,0,1,13.12,14.395,39,30.0026,26.0,86.0,112.0,138.66787719726562,train
2011-02-13 12:00:00,1,0,0,1,14.76,15.91,32,31.0009,58.0,94.0,152.0,171.07339477539062,train
2011-02-13 13:00:00,1,0,0,1,15.58,19.695,29,23.9994,62.0,92.0,154.0,160.2285919189453,train
2011-02-13 14:00:00,1,0,0,2,16.4,20.455,30,27.9993,51.0,110.0,161.0,131.91537475585938,train
2011-02-13 15:00:00,1,0,0,2,16.4,20.455,30,19.9995,40.0,122.0,162.0,140.04713439941406,train
2011-02-13 16:00:00,1,0,0,2,17.22,21.21,28,22.0028,28.0,106.0,134.0,132.91575622558594,train
2011-02-13 17:00:00,1,0,0,1,17.22,21.21,28,22.0028,30.0,95.0,125.0,171.06503295898438,train
2011-02-13 18:00:00,1,0,0,1,16.4,20.455,32,19.9995,17.0,78.0,95.0,173.91065979003906,train
2011-02-13 19:00:00,1,0,0,1,16.4,20.455,35,19.0012,11.0,50.0,61.0,167.50775146484375,train
2011-02-13 20:00:00,1,0,0,1,16.4,20.455,35,22.0028,15.0,32.0,47.0,141.54324340820312,train
2011-02-13 21:00:00,1,0,0,1,16.4,20.455,35,23.9994,6.0,45.0,51.0,136.9135284423828,train
2011-02-13 22:00:00,1,0,0,1,16.4,20.455,35,19.9995,5.0,31.0,36.0,158.3154754638672,train
2011-02-13 23:00:00,1,0,0,1,16.4,20.455,35,23.9994,3.0,27.0,30.0,136.9135284423828,train
2011-02-14 00:00:00,1,0,1,1,15.58,19.695,37,23.9994,3.0,8.0,11.0,137.81182861328125,train
2011-02-14 01:00:00,1,0,1,1,15.58,19.695,37,23.9994,1.0,6.0,7.0,137.81182861328125,train
2011-02-14 02:00:00,1,0,1,1,14.76,16.665,40,19.9995,0.0,2.0,2.0,134.9034423828125,train
2011-02-14 03:00:00,1,0,1,1,13.94,15.91,46,15.0013,1.0,1.0,2.0,118.88143157958984,train
2011-02-14 04:00:00,1,0,1,1,13.12,15.15,53,19.0012,0.0,2.0,2.0,83.10724639892578,train
2011-02-14 05:00:00,1,0,1,1,13.12,15.15,53,19.0012,0.0,3.0,3.0,83.10724639892578,train
2011-02-14 06:00:00,1,0,1,1,13.94,15.15,46,19.9995,1.0,25.0,26.0,130.18763732910156,train
2011-02-14 07:00:00,1,0,1,1,13.94,15.15,46,19.9995,2.0,96.0,98.0,130.18763732910156,train
2011-02-14 08:00:00,1,0,1,1,15.58,19.695,40,31.0009,7.0,249.0,256.0,189.12994384765625,train
2011-02-14 09:00:00,1,0,1,1,16.4,20.455,37,26.0027,8.0,122.0,130.0,171.63577270507812,train
2011-02-14 10:00:00,1,0,1,1,18.04,21.97,33,15.0013,9.0,46.0,55.0,190.17523193359375,train
2011-02-14 11:00:00,1,0,1,1,21.32,25.0,23,16.9979,10.0,43.0,53.0,183.36854553222656,train
2011-02-14 12:00:00,1,0,1,1,22.96,26.515,22,30.0026,27.0,99.0,126.0,176.79293823242188,train
2011-02-14 13:00:00,1,0,1,1,23.78,27.275,19,26.0027,27.0,93.0,120.0,165.71078491210938,train
2011-02-14 14:00:00,1,0,1,1,24.6,29.545,15,32.9975,14.0,76.0,90.0,124.8182601928711,train
2011-02-14 15:00:00,1,0,1,1,22.96,26.515,21,43.9989,19.0,71.0,90.0,164.374755859375,train
2011-02-14 16:00:00,1,0,1,1,21.32,25.0,27,31.0009,16.0,102.0,118.0,184.88189697265625,train
2011-02-14 17:00:00,1,0,1,1,18.86,22.725,33,40.9973,25.0,218.0,243.0,232.6185302734375,train
2011-02-14 18:00:00,1,0,1,1,16.4,20.455,40,40.9973,11.0,194.0,205.0,208.51011657714844,train
2011-02-14 19:00:00,1,0,1,1,15.58,19.695,43,32.9975,12.0,86.0,98.0,181.4906768798828,train
2011-02-14 20:00:00,1,0,1,1,14.76,15.91,46,31.0009,5.0,65.0,70.0,134.75250244140625,train
2011-02-14 21:00:00,1,0,1,1,14.76,15.91,50,35.0008,8.0,35.0,43.0,126.43103790283203,train
2011-02-14 22:00:00,1,0,1,1,13.94,14.395,46,43.9989,1.0,44.0,45.0,103.17684936523438,train
2011-02-14 23:00:00,1,0,1,1,13.12,14.395,49,32.9975,1.0,19.0,20.0,94.90327453613281,train
2011-02-15 00:00:00,1,0,1,1,12.3,13.635,49,27.9993,7.0,12.0,19.0,113.02110290527344,train
2011-02-15 01:00:00,1,0,1,1,12.3,12.12,42,51.9987,0.0,5.0,5.0,82.58678436279297,train
2011-02-15 02:00:00,1,0,1,1,11.48,11.365,41,46.0022,1.0,2.0,3.0,84.96028900146484,train
2011-02-15 04:00:00,1,0,1,1,9.02,9.09,37,35.0008,0.0,1.0,1.0,76.20367431640625,train
2011-02-15 05:00:00,1,0,1,1,9.02,9.09,32,31.0009,0.0,4.0,4.0,81.6636962890625,train
2011-02-15 06:00:00,1,0,1,1,8.2,9.09,32,22.0028,0.0,30.0,30.0,91.75875854492188,train
2011-02-15 07:00:00,1,0,1,1,8.2,9.09,32,23.9994,2.0,103.0,105.0,111.62187957763672,train
2011-02-15 08:00:00,1,0,1,1,8.2,9.09,32,23.9994,10.0,213.0,223.0,111.62187957763672,train
2011-02-15 09:00:00,1,0,1,1,9.02,9.85,29,30.0026,2.0,108.0,110.0,88.3402328491211,train
2011-02-15 10:00:00,1,0,1,1,9.84,10.605,27,19.0012,5.0,47.0,52.0,102.42500305175781,train
2011-02-15 11:00:00,1,0,1,1,10.66,12.12,25,16.9979,11.0,46.0,57.0,99.6475830078125,train
2011-02-15 12:00:00,1,0,1,1,11.48,13.635,24,16.9979,6.0,65.0,71.0,106.16438293457031,train
2011-02-15 13:00:00,1,0,1,1,13.12,15.15,21,15.0013,14.0,68.0,82.0,119.03581237792969,train
2011-02-15 14:00:00,1,0,1,1,13.94,15.91,19,15.0013,10.0,69.0,79.0,109.71046447753906,train
2011-02-15 15:00:00,1,0,1,1,13.94,16.665,19,11.0014,11.0,74.0,85.0,128.17666625976562,train
2011-02-15 16:00:00,1,0,1,1,13.94,15.91,19,16.9979,21.0,77.0,98.0,117.02053833007812,train
2011-02-15 17:00:00,1,0,1,1,13.12,15.15,22,15.0013,15.0,191.0,206.0,142.0750732421875,train
2011-02-15 18:00:00,1,0,1,1,12.3,15.15,22,8.9981,14.0,198.0,212.0,149.9123077392578,train
2011-02-15 19:00:00,1,0,1,1,11.48,14.395,26,8.9981,3.0,142.0,145.0,132.3512725830078,train
2011-02-15 20:00:00,1,0,1,1,10.66,13.635,33,7.0015,3.0,98.0,101.0,118.79830169677734,train
2011-02-15 21:00:00,1,0,1,1,9.84,14.395,52,0.0,5.0,61.0,66.0,66.61817932128906,train
2011-02-15 22:00:00,1,0,1,1,9.84,14.395,44,0.0,0.0,41.0,41.0,88.40201568603516,train
2011-02-15 23:00:00,1,0,1,2,9.02,12.88,44,6.0032,0.0,20.0,20.0,78.79619598388672,train
2011-02-16 00:00:00,1,0,1,1,9.02,12.88,41,6.0032,0.0,15.0,15.0,77.24150848388672,train
2011-02-16 01:00:00,1,0,1,1,8.2,11.365,44,6.0032,0.0,9.0,9.0,66.28790283203125,train
2011-02-16 03:00:00,1,0,1,2,8.2,9.85,47,12.998,0.0,1.0,1.0,69.43143463134766,train
2011-02-16 04:00:00,1,0,1,1,8.2,9.85,51,12.998,0.0,1.0,1.0,66.44548797607422,train
2011-02-16 05:00:00,1,0,1,1,8.2,9.85,47,12.998,0.0,5.0,5.0,62.313045501708984,train
2011-02-16 06:00:00,1,0,1,1,8.2,9.85,55,15.0013,1.0,32.0,33.0,72.83689880371094,train
2011-02-16 07:00:00,1,0,1,2,8.2,9.85,55,15.0013,5.0,103.0,108.0,83.87651824951172,train
2011-02-16 08:00:00,1,0,1,2,9.02,11.365,55,11.0014,6.0,224.0,230.0,119.53905487060547,train
2011-02-16 09:00:00,1,0,1,1,9.84,10.605,52,19.0012,2.0,122.0,124.0,84.04817962646484,train
2011-02-16 10:00:00,1,0,1,1,10.66,11.365,41,26.0027,14.0,55.0,69.0,111.4281005859375,train
2011-02-16 11:00:00,1,0,1,1,13.94,15.15,34,19.9995,7.0,59.0,66.0,145.83465576171875,train
2011-02-16 12:00:00,1,0,1,1,15.58,19.695,32,22.0028,14.0,72.0,86.0,168.85899353027344,train
2011-02-16 13:00:00,1,0,1,1,17.22,21.21,30,23.9994,13.0,80.0,93.0,185.58897399902344,train
2011-02-16 14:00:00,1,0,1,1,18.86,22.725,28,27.9993,17.0,65.0,82.0,176.1902618408203,train
2011-02-16 15:00:00,1,0,1,1,18.86,22.725,28,27.9993,35.0,82.0,117.0,176.1902618408203,train
2011-02-16 16:00:00,1,0,1,1,18.86,22.725,31,26.0027,26.0,96.0,122.0,205.14523315429688,train
2011-02-16 17:00:00,1,0,1,1,18.86,22.725,28,19.0012,11.0,244.0,255.0,224.7041015625,train
2011-02-16 18:00:00,1,0,1,1,16.4,20.455,40,15.0013,20.0,202.0,222.0,206.16815185546875,train
2011-02-16 19:00:00,1,0,1,1,13.94,15.91,53,15.0013,18.0,143.0,161.0,103.82945251464844,train
2011-02-16 20:00:00,1,0,1,1,15.58,19.695,43,12.998,10.0,108.0,118.0,183.4466094970703,train
2011-02-16 21:00:00,1,0,1,1,14.76,17.425,46,12.998,5.0,87.0,92.0,141.29391479492188,train
2011-02-16 22:00:00,1,0,1,1,13.94,16.665,53,12.998,12.0,61.0,73.0,93.3214111328125,train
2011-02-16 23:00:00,1,0,1,1,15.58,19.695,40,15.0013,2.0,31.0,33.0,162.5044708251953,train
2011-02-17 00:00:00,1,0,1,1,13.94,16.665,53,12.998,1.0,16.0,17.0,93.3214111328125,train
2011-02-17 01:00:00,1,0,1,1,13.94,15.91,53,15.0013,0.0,6.0,6.0,103.82945251464844,train
2011-02-17 02:00:00,1,0,1,2,13.94,15.91,53,15.0013,2.0,4.0,6.0,107.89630889892578,train
2011-02-17 03:00:00,1,0,1,1,13.94,16.665,53,12.998,3.0,1.0,4.0,93.3214111328125,train
2011-02-17 04:00:00,1,0,1,1,13.12,15.91,57,12.998,3.0,1.0,4.0,98.84471893310547,train
2011-02-17 05:00:00,1,0,1,1,13.12,16.665,66,6.0032,1.0,11.0,12.0,68.79141998291016,train
2011-02-17 06:00:00,1,0,1,1,12.3,15.15,70,8.9981,3.0,44.0,47.0,80.29670715332031,train
2011-02-17 07:00:00,1,0,1,1,13.12,16.665,57,7.0015,7.0,119.0,126.0,117.95722198486328,train
2011-02-17 08:00:00,1,0,1,1,13.12,16.665,57,6.0032,18.0,267.0,285.0,124.26790618896484,train
2011-02-17 09:00:00,1,0,1,1,14.76,17.425,57,12.998,16.0,163.0,179.0,126.36095428466797,train
2011-02-17 10:00:00,1,0,1,1,15.58,19.695,54,12.998,18.0,70.0,88.0,129.1837615966797,train
2011-02-17 11:00:00,1,0,1,2,18.04,21.97,44,16.9979,19.0,71.0,90.0,160.21170043945312,train
2011-02-17 12:00:00,1,0,1,1,19.68,23.485,41,15.0013,15.0,86.0,101.0,194.32139587402344,train
2011-02-17 13:00:00,1,0,1,1,22.14,25.76,34,15.0013,15.0,108.0,123.0,245.1197967529297,train
2011-02-17 14:00:00,1,0,1,1,24.6,31.06,31,15.0013,26.0,55.0,81.0,227.32655334472656,train
2011-02-17 15:00:00,1,0,1,1,24.6,30.305,28,16.9979,15.0,91.0,106.0,241.86439514160156,train
2011-02-17 16:00:00,1,0,1,2,22.96,26.515,35,19.9995,29.0,117.0,146.0,230.95416259765625,train
2011-02-17 17:00:00,1,0,1,2,23.78,27.275,32,19.9995,18.0,256.0,274.0,250.2227325439453,train
2011-02-17 18:00:00,1,0,1,2,22.14,25.76,42,19.0012,11.0,211.0,222.0,202.55580139160156,train
2011-02-17 19:00:00,1,0,1,1,19.68,23.485,55,22.0028,14.0,161.0,175.0,169.33743286132812,train
2011-02-17 20:00:00,1,0,1,1,19.68,23.485,59,22.0028,8.0,131.0,139.0,157.2441864013672,train
2011-02-17 21:00:00,1,0,1,1,21.32,25.0,55,26.0027,5.0,119.0,124.0,187.41989135742188,train
2011-02-17 22:00:00,1,0,1,1,20.5,24.24,59,19.0012,8.0,68.0,76.0,148.6060028076172,train
2011-02-17 23:00:00,1,0,1,1,18.86,22.725,67,19.9995,4.0,40.0,44.0,134.43287658691406,train
2011-02-18 00:00:00,1,0,1,1,18.04,21.97,72,19.0012,12.0,20.0,32.0,106.17032623291016,train
2011-02-18 01:00:00,1,0,1,1,18.04,21.97,72,15.0013,1.0,7.0,8.0,114.43608856201172,train
2011-02-18 02:00:00,1,0,1,1,18.04,21.97,72,19.0012,2.0,5.0,7.0,106.17032623291016,train
2011-02-18 03:00:00,1,0,1,1,18.86,22.725,67,16.9979,2.0,6.0,8.0,115.41386413574219,train
2011-02-18 04:00:00,1,0,1,1,18.86,22.725,67,16.9979,0.0,1.0,1.0,115.41386413574219,train
2011-02-18 05:00:00,1,0,1,2,18.86,22.725,67,7.0015,1.0,6.0,7.0,155.4224395751953,train
2011-02-18 06:00:00,1,0,1,2,18.04,21.97,72,11.0014,2.0,48.0,50.0,150.43475341796875,train
2011-02-18 07:00:00,1,0,1,2,17.22,21.21,77,15.0013,8.0,108.0,116.0,150.89471435546875,train
2011-02-18 08:00:00,1,0,1,2,17.22,21.21,77,12.998,26.0,246.0,272.0,165.249755859375,train
2011-02-18 09:00:00,1,0,1,2,17.22,21.21,77,12.998,15.0,154.0,169.0,165.249755859375,train
2011-02-18 10:00:00,1,0,1,2,18.04,21.97,72,15.0013,17.0,78.0,95.0,135.90487670898438,train
2011-02-18 11:00:00,1,0,1,1,18.04,21.97,72,11.0014,31.0,82.0,113.0,139.4078826904297,train
2011-02-18 12:00:00,1,0,1,1,20.5,24.24,59,12.998,59.0,126.0,185.0,154.5079345703125,train
2011-02-18 13:00:00,1,0,1,1,24.6,31.06,43,12.998,45.0,131.0,176.0,312.56072998046875,train
2011-02-18 14:00:00,1,0,1,1,27.06,31.06,36,19.9995,73.0,118.0,191.0,296.52166748046875,train
2011-02-18 15:00:00,1,0,1,1,27.06,31.06,36,22.0028,55.0,117.0,172.0,280.3902587890625,train
2011-02-18 16:00:00,1,0,1,1,27.06,31.06,36,19.0012,68.0,164.0,232.0,300.77032470703125,train
2011-02-18 17:00:00,1,0,1,1,27.06,31.06,34,23.9994,52.0,275.0,327.0,309.52801513671875,train
2011-02-18 18:00:00,1,0,1,1,26.24,31.06,33,22.0028,29.0,195.0,224.0,277.2750244140625,train
2011-02-18 19:00:00,1,0,1,1,25.42,31.06,29,39.0007,16.0,146.0,162.0,236.2698974609375,train
2011-02-18 20:00:00,1,0,1,1,24.6,31.06,31,12.998,19.0,105.0,124.0,246.81361389160156,train
2011-02-18 21:00:00,1,0,1,1,23.78,27.275,21,32.9975,11.0,61.0,72.0,150.58253479003906,train
2011-02-18 22:00:00,1,0,1,1,22.14,25.76,10,16.9979,19.0,88.0,107.0,131.90777587890625,train
2011-02-18 23:00:00,1,0,1,1,21.32,25.0,8,19.0012,16.0,61.0,77.0,127.341552734375,train
2011-02-19 00:00:00,1,0,0,1,19.68,23.485,12,32.9975,6.0,23.0,29.0,111.526123046875,train
2011-02-19 01:00:00,1,0,0,1,18.86,22.725,14,27.9993,10.0,21.0,31.0,95.12997436523438,train
2011-02-19 02:00:00,1,0,0,1,18.04,21.97,13,26.0027,3.0,14.0,17.0,75.31243896484375,train
2011-02-19 03:00:00,1,0,0,1,17.22,21.21,14,19.9995,0.0,7.0,7.0,90.63948822021484,train
2011-02-19 04:00:00,1,0,0,1,16.4,20.455,15,22.0028,0.0,3.0,3.0,54.229148864746094,train
2011-02-19 05:00:00,1,0,0,1,16.4,20.455,15,22.0028,0.0,3.0,3.0,54.229148864746094,train
2011-02-19 06:00:00,1,0,0,1,16.4,20.455,17,27.9993,3.0,3.0,6.0,76.80119323730469,train
2011-02-19 07:00:00,1,0,0,1,15.58,19.695,17,35.0008,6.0,16.0,22.0,88.86640930175781,train
2011-02-19 08:00:00,1,0,0,1,15.58,19.695,17,39.0007,9.0,36.0,45.0,90.08930969238281,train
2011-02-19 09:00:00,1,0,0,1,16.4,20.455,16,43.9989,18.0,37.0,55.0,82.53091430664062,train
2011-02-19 10:00:00,1,0,0,1,17.22,21.21,16,39.0007,34.0,72.0,106.0,109.46467590332031,train
2011-02-19 11:00:00,1,0,0,1,18.04,21.97,16,39.0007,47.0,76.0,123.0,122.5850601196289,train
2011-02-19 12:00:00,1,0,0,1,18.04,21.97,18,32.9975,38.0,81.0,119.0,120.46246337890625,train
2011-02-19 13:00:00,1,0,0,1,18.04,21.97,16,40.9973,52.0,103.0,155.0,126.41519165039062,train
2011-02-19 14:00:00,1,0,0,1,18.86,22.725,15,43.9989,102.0,94.0,196.0,123.73458862304688,train
2011-02-19 15:00:00,1,0,0,1,18.04,21.97,16,50.0021,84.0,87.0,171.0,123.83380889892578,train
2011-02-19 16:00:00,1,0,0,1,18.04,21.97,16,43.0006,39.0,81.0,120.0,116.68597412109375,train
2011-02-19 17:00:00,1,0,0,1,17.22,21.21,19,40.9973,36.0,91.0,127.0,134.02337646484375,train
